"searchResultsLargeThumbnail href","s-image src","action href","classifiedTitle","titleIcon href","titleIcon src","searchResultsAttributeValue","searchResultsAttributeValue 2","classified-price-container","searchResultsDateValue","searchResultsDateValue 2","searchResultsLocationValue"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-besevler-de-merkezi-konum-sur-yapiya-5-dk-ara-kat-kiralik-daire-1305038901/detay","https://i0.shbdn.com/photos/03/89/01/lthmb_1305038901pnm.jpg","https://www.sahibinden.com/kiralik?pagingOffset=100&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BEŞEVLER'DE MERKEZİ KONUM SUR YAPIYA 5 DK ARA KAT KİRALIK DAİRE","https://cansuilhan.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","50","1+1","25.000 TL","12 Mart","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-may-nilufer-den-konak-mahallesi-3-plus1-140-m2-buyuk-balkonlu-daire-1287936490/detay","https://i0.shbdn.com/photos/93/64/90/lthmb_1287936490d1g.jpg","https://www.sahibinden.com/kiralik?pagingOffset=100&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","MAY NİLÜFER DEN KONAK MAHALLESİ 3+1 140 M2 BÜYÜK BALKONLU DAİRE","https://maynilufergayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","140","3+1","29.000 TL","13 Mart","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-besevler-caddesinde2-plus1-metroya-yakin-genis-kiralik-daire-1305018875/detay","https://i0.shbdn.com/photos/01/88/75/lthmb_1305018875z9w.jpg","https://www.sahibinden.com/kiralik?pagingOffset=100&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","NİLÜFER BEŞEVLER CADDESİNDE2+1 METROYA YAKIN GENİŞ KİRALIK DAİRE","https://dialogturkiye.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","110","2+1","29.000 TL","12 Mart","2026","BeşevlerBeşevler Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-harmony-towers-2-plus1-kiralik-esyali-daire-1305379505/detay","https://i0.shbdn.com/photos/37/95/05/lthmb_130537950569i.jpg","https://www.sahibinden.com/kiralik?pagingOffset=100&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","NİLÜFER HARMONY TOWERS 2+1 KİRALIK EŞYALI DAİRE","https://solmazyilmazgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","160","2+1","52.000 TL","14 Mart","2026","BeşevlerOdunluk Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-gazi-cd-park-cepheli-ara-kat-kombili-1299845580/detay","https://i0.shbdn.com/photos/84/55/80/lthmb_12998455809p8.jpg","https://www.sahibinden.com/kiralik?pagingOffset=100&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","GAZİ CD PARK CEPHELİ ARA KAT KOMBİLİ","https://lidergayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","150","3+1","30.000 TL","14 Mart","2026","AtaevlerCumhuriyet Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-besevler-yildirim-caddesi-3-plus1-120-m2-kiralik-daire-1292062624/detay","https://i0.shbdn.com/photos/06/26/24/lthmb_1292062624epj.jpg","https://www.sahibinden.com/kiralik?pagingOffset=100&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BEŞEVLER YILDIRIM CADDESİ 3+1 120 M2 KİRALIK DAİRE","https://krplusgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","130","3+1","30.000 TL","12 Mart","2026","BeşevlerBeşevler Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ataevler-celebi-ala-sitesi-onu-acik-kiralik-3-plus1-daire-1293738067/detay","https://i0.shbdn.com/photos/73/80/67/lthmb_1293738067a1i.jpg","https://www.sahibinden.com/kiralik?pagingOffset=100&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","ATAEVLER ÇELEBİ ALA SİTESİ ÖNÜ AÇIK KİRALIK 3+1 DAİRE","https://resitalplusgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","145","3+1","45.000 TL","12 Mart","2026","Ataevler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-balat-ta-bakgor-city-3-kiralik-3-plus1-kiralik-daire-1282738780/detay","https://i0.shbdn.com/photos/73/87/80/lthmb_1282738780w54.jpg","https://www.sahibinden.com/kiralik?pagingOffset=100&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Balat'ta Bakgör City 3 Kiralık 3+1 kiralık daire","https://derinderegayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","160","3+1","46.500 TL","12 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ong-plus-tan-suryapi-karsisinda-harmony-towers-ta-kiralik-daire-1286645695/detay","https://i0.shbdn.com/photos/64/56/95/lthmb_1286645695t0h.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","ONG PLUS'tan Suryapı karşısında Harmony TOWERS'ta kiralık daire","https://ongemlakgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","184","2+1","75.000 TL","13 Mart","2026","BeşevlerOdunluk Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-gorkem-soydas-gayrimenkul-karya-balat-4-plus1-kiralik-daire-1299117947/detay","https://i0.shbdn.com/photos/11/79/47/lthmb_12991179479yh.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","GÖRKEM SOYDAŞ GAYRİMENKUL KARYA BALAT 4+1 KİRALIK DAİRE","https://gorkemsoydas.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","200","4+1","85.000 TL","12 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-cb-everest-ten-site-ici-3.5-plus1-kiralik-daire-1296329442/detay","https://i0.shbdn.com/photos/32/94/42/lthmb_1296329442x9t.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","CB Everest'ten Site İçi 3.5+1 KİRALIK DAİRE","https://cbeverestgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","180","3.5+1","51.500 TL","12 Mart","2026","BeşevlerBeşevler Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-dialog-ideal-den-ataevler-de-3-plus1-kiralik-arakat-daire-1299609411/detay","https://i0.shbdn.com/photos/60/94/11/lthmb_12996094118jb.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","DIALOG İDEAL'DEN ATAEVLER'DE 3+1 KİRALIK ARAKAT DAİRE","https://dialogidealgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","130","3+1","22.000 TL","13 Mart","2026","Ataevler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-harmony-emlak-tan-harmony-towers-esyali-kiralik-1-plus1-daire-1304989101/detay","https://i0.shbdn.com/photos/98/91/01/lthmb_1304989101lum.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","HARMONY EMLAK'TAN HARMONY TOWERS EŞYALI KİRALIK 1+1 DAİRE","https://harmonyemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","110","1+1","35.000 TL","12 Mart","2026","BeşevlerOdunluk Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-atabulvari-modda-office-suites-de-kiralik-1-plus1-daire-1285625887/detay","https://i0.shbdn.com/photos/62/58/87/lthmb_1285625887i3s.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","ATABULVARI MODDA OFFİCE SUİTES'DE KİRALIK 1+1 DAİRE","https://avantajgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","75","1+1","28.500 TL","12 Mart","2026","Ataevler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-suryapi-marka-da-kiralik-esyali-1-plus1-kose-daire-1305175858/detay","https://i0.shbdn.com/photos/17/58/58/lthmb_1305175858rwk.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","SURYAPI MARKA'DA KİRALIK EŞYALI 1+1 KÖŞE DAİRE","https://duyguonurgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","85","1+1","42.000 TL","13 Mart","2026","BeşevlerOdunluk Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-balat-dikencik-meteor-evler-de-kiralik-2-plus1-bahce-kati-daire-1305181623/detay","https://i0.shbdn.com/photos/18/16/23/lthmb_13051816233bk.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BALAT DİKENCİK METEOR EVLER DE KİRALIK 2+1 BAHÇE KATI DAİRE","https://sozerigayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","156","2+1","60.000 TL","13 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sur-ofisten-balat-ta-3,5-plus1-bahce-kati-kiralik-lux-daire-1066072147/detay","https://i0.shbdn.com/photos/07/21/47/lthmb_1066072147ah4.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","SUR OFİSTEN BALAT'TA 3,5+1 BAHÇE KATI KİRALIK LÜX DAİRE","https://suroffice.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","180","3.5+1","75.000 TL","13 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-remax-advantage-dan-balat-ormani-manzarali-4-plus1-kiralik-daire-1302397153/detay","https://image5.sahibinden.com/primeRow/39/71/53/pr_thmb_1302397153pcj.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","REMAX ADVANTAGE'DAN BALAT ORMANI MANZARALI 4+1 KİRALIK DAİRE","https://advantagegayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","235","4+1","95.000 TL","13 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-dialog-prestij-ada-sapphire-esyali-kiralik-1-plus1-daire-1304963946/detay","https://i0.shbdn.com/photos/96/39/46/lthmb_13049639463v9.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","DİALOG PRESTİJ ADA SAPPHIRE EŞYALI KİRALIK 1+1 DAİRE","https://dialogprestij.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","79","1+1","37.500 TL","12 Mart","2026","AtaevlerAhmet Yesevi Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-realty-mais-camlicada-kiralik-site-icerisinde-2-plus1-daire-1304964624/detay","https://i0.shbdn.com/photos/96/46/24/lthmb_13049646245kc.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","REALTY MAİS ÇAMLICADA KİRALIK SİTE İÇERİSİNDE 2+1 DAİRE","https://realtymaisgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","100","2+1","28.500 TL","12 Mart","2026","BeşevlerÇamlıca Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-esen-den-konak-ta-caddeye-cephe-buyuk-kiralik-daire-1299347713/detay","https://i0.shbdn.com/photos/34/77/13/lthmb_1299347713jl3.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","ESEN'DEN KONAK'TA CADDEYE CEPHE BÜYÜK KİRALIK DAİRE","https://esenemlakbursa.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","200","4+1","30.000 TL","12 Mart","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-karen-den-ataevler-de-dimora-city-sifir-binada-kiralik-3-plus1-daire-1299326318/detay","https://i0.shbdn.com/photos/32/63/18/lthmb_12993263183vj.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","KAREN'DEN ATAEVLER'DE DİMORA CİTY SIFIR BİNADA KİRALIK 3+1 DAİRE","https://karenmulkyonetimi.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","150","3+1","48.000 TL","12 Mart","2026","Ataevler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-kr-gold-dan-balat-ada-sapphire-de-kiralik-1-plus1-daireler-1299211983/detay","https://i0.shbdn.com/photos/21/19/83/lthmb_1299211983hew.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","KR GOLD'DAN BALAT ADA SAPPHIRE'DE KİRALIK 1+1 DAİRELER","https://krgoldgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","93","1+1","31.500 TL","12 Mart","2026","AtaevlerAhmet Yesevi Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-baris-mah-baturay-sitesi-kiralik-3-plus1-daire-1304925835/detay","https://i0.shbdn.com/photos/92/58/35/lthmb_1304925835hx7.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","NiLÜFER BARIŞ MAH BATURAY SİTESİ KİRALIK 3+1 DAİRE","https://bursadenizgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","135","3+1","26.500 TL","12 Mart","2026","AtaevlerBarış Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-bilici-den-balatta-site-icerisinde-somineli-kiralik-2-plus1-daire-1281300614/detay","https://i0.shbdn.com/photos/30/06/14/lthmb_1281300614z87.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BİLİCİ den BALATTA SİTE İÇERiSİNDE ŞÖMİNELİ KİRALIK 2+1 DAİRE","https://bilicirealestate.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","100","2+1","30.000 TL","13 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-fsm-bulvarin-da-kiralik-daire-1299310717/detay","https://i0.shbdn.com/photos/31/07/17/lthmb_12993107171yr.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","FSM BULVARIN'DA KİRALIK DAİRE","https://uyaremlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","204","3+1","38.000 TL","12 Mart","2026","AtaevlerCumhuriyet Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-konak-mahallesinde-genis-3-plus1-kiralik-daire-1304905398/detay","https://i0.shbdn.com/photos/90/53/98/lthmb_1304905398dx6.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","NİLÜFER KONAK MAHALLESİNDE GENİŞ 3+1 KİRALIK DAİRE","https://caglayanyatirimgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","150","3+1","30.000 TL","12 Mart","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-besevler-konsept-nilufer-sitesi-nde-kiralik-6-plus1-dubleks-daire-1299164290/detay","https://i0.shbdn.com/photos/16/42/90/lthmb_12991642903bk.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BEŞEVLER KONSEPT NİLÜFER SİTESİ'NDE KİRALIK 6+1 DUBLEKS DAİRE","https://avantajgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","290","6+1","72.000 TL","12 Mart","2026","BeşevlerBeşevler Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-eb-group-dan-bulvarpark-sitesinde-2-plus1-dublex-daire-1299509072/detay","https://i0.shbdn.com/photos/50/90/72/lthmb_1299509072nxt.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","EB GROUP'DAN BULVARPARK SİTESİNDE 2+1 DUBLEX DAİRE","https://ebgroup.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","135","2+1","38.000 TL","13 Mart","2026","Ataevler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-dialogsun-atabulvarinda-modda-office-suites-kiralik-1-plus1-ofis-1290913952/detay","https://i0.shbdn.com/photos/91/39/52/lthmb_1290913952800.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","DİALOGSUN ATABULVARINDA MODDA OFFİCE SUİTES KİRALIK 1+1 OFİS","https://dialogsungayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","79","1+1","26.500 TL","12 Mart","2026","AtaevlerIşıktepe Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-bolgenin-en-degerli-noktasinda-3-plus1-165m2-full-manzara-kiralik-1299261276/detay","https://i0.shbdn.com/photos/26/12/76/lthmb_12992612767my.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Bölgenin En Değerli Noktasında 3+1 | 165m2 Full Manzara Kiralık","https://dramaliyatirimgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","165","3+1","35.750 TL","11 Mart","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-fethiye-mahllesinde-2-plus1-kiralik-daire-ref-o116-1302095863/detay","https://i0.shbdn.com/photos/09/58/63/lthmb_1302095863not.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","FETHİYE MAHLLESİNDE 2+1 KİRALIK DAİRE Ref :O116","https://resitalbold.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","100","2+1","13.000 TL","11 Mart","2026","AtaevlerFethiye Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-cb-level-dan-besevlerde-sur-yapi-avm-10dk-arakat-kiralik-daire-1299161270/detay","https://i0.shbdn.com/photos/16/12/70/lthmb_1299161270bhe.jpg","https://www.sahibinden.com/kiralik?pagingOffset=150&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","CB LEVEL'DAN BEŞEVLERDE SUR YAPI AVM 10DK ARAKAT KİRALIK DAİRE","https://16.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","50","1+1","30.000 TL","11 Mart","2026","BeşevlerKonak Mah."
